names,description,url,id,image,public
Sounds of the Rain Forest,The magical soundscapes of the rain forest.,https://open.spotify.com/playlist/37i9dQZF1DXaw68inx4UiN,37i9dQZF1DXaw68inx4UiN,https://i.scdn.co/image/ab67706f000000038f7457f1d9e82ef2e4a45f41,True
Nightstorms,Comforting sounds of thunder and rain.,https://open.spotify.com/playlist/37i9dQZF1DX4aYNO8X5RpR,37i9dQZF1DX4aYNO8X5RpR,https://i.scdn.co/image/ab67706f00000003d4256662593ef9ad7707f4a3,True
Gentle Rains,Soothing sounds of gentle rains.,https://open.spotify.com/playlist/37i9dQZF1DX2mFmJUZg4Mp,37i9dQZF1DX2mFmJUZg4Mp,https://i.scdn.co/image/ab67706f00000003790c93c80d91424b1242b628,True
Get Happy!,"100+ of the happiest songs of all time. Come on, Get Happy!",https://open.spotify.com/playlist/4Buj61XKuhfVLsW8rPX8YQ,4Buj61XKuhfVLsW8rPX8YQ,https://i.scdn.co/image/ab67706c0000bebbe5a4328ad3dfe84134c6aa01,True
Lazy Afternoon,Lounge around without a care in the world...,https://open.spotify.com/playlist/6QAwHYtCdTdrgX6wh1iE9H,6QAwHYtCdTdrgX6wh1iE9H,https://i.scdn.co/image/ab67706c0000bebb4abfcb3726263686fd209bb7,True
Acoustic Hits,"A mix of folksy hits, soulful acoustic, and beloved singer-songwriter gems. Cover: Vance Joy",https://open.spotify.com/playlist/37i9dQZF1DX4VvfRBFClxm,37i9dQZF1DX4VvfRBFClxm,https://i.scdn.co/image/ab67706f00000003f3ad4b1915606048cdef7581,True
The Bridge,"From then to now, these songs will forever be classics.",https://open.spotify.com/playlist/4qq3MCSLrDgYx7RfJBDvij,4qq3MCSLrDgYx7RfJBDvij,https://i.scdn.co/image/ab67706c0000bebb3e2081d63f678f7f8051195f,True
Spring Garden,"Sleep, study, or simply still your mind with the soothing sounds of spring.",https://open.spotify.com/playlist/6YMK6nqc1jS11fGraCU1o2,6YMK6nqc1jS11fGraCU1o2,https://i.scdn.co/image/ab67706c0000bebbf480451e2f01fae72b8ac2fb,True
Under the Stars,Drift off to sleep with acoustic guitar.,https://open.spotify.com/playlist/37i9dQZF1DWTRnup1IgL4a,37i9dQZF1DWTRnup1IgL4a,https://i.scdn.co/image/ab67706f000000030ad2f97eacb0f06eddb05aa4,True
Nightly Meditations,&quot;Sleep is the best meditation.&quot; -Dalai Lama,https://open.spotify.com/playlist/4MLFX9OXy9ncfBlTfei9Ok,4MLFX9OXy9ncfBlTfei9Ok,https://i.scdn.co/image/ab67706c0000bebba368fb383a6a7ef211af9384,True
(Descent) A Beginning,Slip into the world of Brian Eno...,https://open.spotify.com/playlist/71WgbCkbVXGzAltJTAT6lD,71WgbCkbVXGzAltJTAT6lD,https://i.scdn.co/image/ab67706c0000bebb24bc4d6fe75191566cf323d2,True
Calm Vibes,Slow down with some calming keys.,https://open.spotify.com/playlist/37i9dQZF1DX1s9knjP51Oa,37i9dQZF1DX1s9knjP51Oa,https://i.scdn.co/image/ab67706f00000003ec69f78942a99131ab104df5,True
Pink Noise,"The perfect frequency for sleep or study – science tested, listener approved.",https://open.spotify.com/playlist/37i9dQZF1DWZhzMp90Opmn,37i9dQZF1DWZhzMp90Opmn,https://i.scdn.co/image/ab67706f00000003962248955be651c53c27c789,True
Ocean Escapes,Relax to the sound of the ocean.,https://open.spotify.com/playlist/37i9dQZF1DX9if5QDLdzCa,37i9dQZF1DX9if5QDLdzCa,https://i.scdn.co/image/ab67706f0000000338bb888ae431d514d3c6bce2,True
Sleep Noise,Colored noise to help you sleep.,https://open.spotify.com/playlist/37i9dQZF1DWSW4ppn40bal,37i9dQZF1DWSW4ppn40bal,https://i.scdn.co/image/ab67706f00000003d81d880d2d17668e5bbfcf66,True
Birds in the Forest,Relaxing sounds of birds in vast forests.,https://open.spotify.com/playlist/37i9dQZF1DWVEt8B7a1H1M,37i9dQZF1DWVEt8B7a1H1M,https://i.scdn.co/image/ab67706f00000003b7aad91ecb582051d1c2af45,True
The Yule Log,"Sometimes all you need is the sound of a cozy, crackling fireplace...",https://open.spotify.com/playlist/37i9dQZF1DX7Mv4BQ3Z4nC,37i9dQZF1DX7Mv4BQ3Z4nC,https://i.scdn.co/image/ab67706f00000003fb1e03e813d39105a0a93859,True
Covered in Country,,https://open.spotify.com/playlist/0jJQDST7bzwAYlN19tFLXw,0jJQDST7bzwAYlN19tFLXw,https://mosaic.scdn.co/640/ab67616d0000b2730e7da06fd8715e8a843bacd3ab67616d0000b2731476295a182e3852271bfa89ab67616d0000b2738657624c24a2720bb8added2ab67616d0000b273ceaaf4cd55f303dca62cbd09,True
Hawaiian Dreams,Kick back to the soothing sounds of the Ukulele...,https://open.spotify.com/playlist/37i9dQZF1DX5FuBDzVtEFX,37i9dQZF1DX5FuBDzVtEFX,https://i.scdn.co/image/ab67706f0000000307933b1a16a03eba88db7268,True
Traffic Jams,Stuck in stop and go? This should help.,https://open.spotify.com/playlist/0mY9BQvlpraYLzg9BfKuVa,0mY9BQvlpraYLzg9BfKuVa,https://i.scdn.co/image/ab67706c0000bebb3e87bf8c39f476dab861997f,True
#JazzAppreciationMonth,"In honor of JAM, we're collecting your favorite jazz tracks! Share yours at #SpotifyJAM",https://open.spotify.com/playlist/2nb7lCySvvf7PNxHUD5oun,2nb7lCySvvf7PNxHUD5oun,https://i.scdn.co/image/ab67706c0000bebb17340f61bd517beaae330f89,True
Motivation Montage,"Live large, run hard. Score your workout with some epic action movie soundtracks.",https://open.spotify.com/playlist/2f4rXblveCedKdU2adFgC8,2f4rXblveCedKdU2adFgC8,https://i.scdn.co/image/ab67706c0000bebb74b73d22dd882b9d63e40d82,True
Sugar & Spice,...and everything nice. Enjoy your dinner to the sounds of classic jazz vocals.,https://open.spotify.com/playlist/7MsOqrEv1TxiHPDiYlWVLx,7MsOqrEv1TxiHPDiYlWVLx,https://i.scdn.co/image/ab67706c0000bebb7e8b65064334e8c2251caf6a,True
Soul Soothers,Smooth soulful tracks to ease your troubled mind...,https://open.spotify.com/playlist/3TymQFosH9UgfP5jV5mPEe,3TymQFosH9UgfP5jV5mPEe,https://i.scdn.co/image/ab67706c0000bebba145479d8e860d1dac78bfcf,True
Winding Roads,Take the back roads...,https://open.spotify.com/playlist/1JuraqRjLX4CmhyvvuXiPF,1JuraqRjLX4CmhyvvuXiPF,https://i.scdn.co/image/ab67706c0000bebbe36e66ac8f04b1205d68d94a,True
Carpool Karaoke,Turn your commute into a karaoke party. Stay tuned for the next edition. This time: Rock Ballads.,https://open.spotify.com/playlist/0NaXa68Xyo4wmMiun5Lqgm,0NaXa68Xyo4wmMiun5Lqgm,https://i.scdn.co/image/ab67706c0000bebba81e77cf4a816ecafcc75101,True
Songbirds,"Wake up to Songbirds, a mix of melody-driven indie, folk, and Americana.",https://open.spotify.com/playlist/5JXV7ioEqB9ZA1b1RjSLVg,5JXV7ioEqB9ZA1b1RjSLVg,https://i.scdn.co/image/ab67706c0000bebb9afc2e77b309dd05a2750d02,True
Into the Woods,"Enjoy a sun-dappled stroll to these folksy, mid-tempo gems.",https://open.spotify.com/playlist/3fqSEmStIKS8s3mCCRQFid,3fqSEmStIKS8s3mCCRQFid,https://i.scdn.co/image/ab67706c0000bebb677b3a4cca2e87341b5bab7a,True
Feel Good Acoustic,Acoustic rock and pop that makes you feel good.,https://open.spotify.com/playlist/37i9dQZF1DWXRvPx3nttRN,37i9dQZF1DWXRvPx3nttRN,https://i.scdn.co/image/ab67706f00000003c5cfbc02bed491b4d0bc3da4,True
Women of Hip-Hop,"Some of the most influential and innovative voices in hip-hop—yesterday, today, tomorrow. Cover: Saweetie & Doja Cat",https://open.spotify.com/playlist/37i9dQZF1DX5l9rcXWdrth,37i9dQZF1DX5l9rcXWdrth,https://i.scdn.co/image/ab67706f00000003f5c6366d5579ba6493f6b4af,True
Women of Jazz,Trace the history of jazz from timeless classics to boundary-breaking contemporary favorites. Cover: Nina Simone,https://open.spotify.com/playlist/37i9dQZF1DX5OepaGriAIm,37i9dQZF1DX5OepaGriAIm,https://i.scdn.co/image/ab67706f00000003c02cbb5ef6ffbb5e72a2ab85,True
Women of Indie,Some of the most mesmerizing voices and masterful musicians of indie. Cover: FKA Twigs,https://open.spotify.com/playlist/37i9dQZF1DX91UQmVbQYyN,37i9dQZF1DX91UQmVbQYyN,https://i.scdn.co/image/ab67706f000000030e81ecb0f543533c07db1181,True
Women of Country,The extraordinary women making great country music today.  Cover: Tenille Townes,https://open.spotify.com/playlist/37i9dQZF1DX49poIUZYXp7,37i9dQZF1DX49poIUZYXp7,https://i.scdn.co/image/ab67706f00000003a26a4974a90c7650ee6d62eb,True
Women of Folk,"Dive into the history of folk and roots music—from Americana icons to roots rock, singer-songwriter, and indie folk favorites. Cover: The Staves",https://open.spotify.com/playlist/37i9dQZF1DWSIcimvN18p3,37i9dQZF1DWSIcimvN18p3,https://i.scdn.co/image/ab67706f00000003810e9b8db3c4592775af41e8,True
Women of R&B,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Aretha Franklin",https://open.spotify.com/playlist/37i9dQZF1DX1wNY9tfWQsS,37i9dQZF1DX1wNY9tfWQsS,https://i.scdn.co/image/ab67706f000000034f713436a6f7ac34d35eb0a2,True
Inspiring Latinas,Latinas que inspiran. Kickback and listen to these amazing women. Cover: Nathy Peluso,https://open.spotify.com/playlist/37i9dQZF1DX5AVYhCeISA6,37i9dQZF1DX5AVYhCeISA6,https://i.scdn.co/image/ab67706f000000036a4aff56d9d3a2858c693205,True
Women of Rock,These women rock our worlds with their music and influence. Cover: Stevie Nicks,https://open.spotify.com/playlist/37i9dQZF1DXd0ZFXhY0CRF,37i9dQZF1DXd0ZFXhY0CRF,https://i.scdn.co/image/ab67706f00000003ffeb46f9e764952a8df29f88,True
The Piano Lounge,Kick back with a collection of classic and new piano rock and pop.,https://open.spotify.com/playlist/37i9dQZF1DWVUSF6gmaR8i,37i9dQZF1DWVUSF6gmaR8i,https://i.scdn.co/image/ab67706f0000000305e3047276986a3f4abe8148,True
Bluegrass Byways,Drive happy with these upbeat bluegrass tracks.,https://open.spotify.com/playlist/2EjRsHG8m4bGCrhCoJ1ykn,2EjRsHG8m4bGCrhCoJ1ykn,https://i.scdn.co/image/ab67706c0000bebb867cbc3a68d04c4d784c692b,True
The Scenic Route,Take in the view and get lost in total backroads bliss with this mellow indie folk...,https://open.spotify.com/playlist/6pn7MZpvAxlKPzspzMR6T6,6pn7MZpvAxlKPzspzMR6T6,https://mosaic.scdn.co/640/ab67616d0000b27313da76cd4e52cf6a9f166be4ab67616d0000b27323bde4e85a5ca2e34b78f57bab67616d0000b2735b8a533afb19311ae6a0b530ab67616d0000b273816d7445282f08c6cf117911,True
Folk Rock Favorites,Dive into a mix of electric roots rock and folk-infused alternative. Cover: Lord Huron,https://open.spotify.com/playlist/37i9dQZF1DXat5j4Lk8UEj,37i9dQZF1DXat5j4Lk8UEj,https://i.scdn.co/image/ab67706f00000003558d2de04dc4552ab4c3e56d,True
Piano Ballads,"Vocals and keys, front and center. Cover: Lewis Capaldi",https://open.spotify.com/playlist/37i9dQZF1DWVIzZt2GAU4X,37i9dQZF1DWVIzZt2GAU4X,https://i.scdn.co/image/ab67706f000000034560e3201946ae209115885e,True
Cinematic Indie Folk,Indie folk ventures into the cinematic West.,https://open.spotify.com/playlist/37i9dQZF1DWZyQUsU1vj4x,37i9dQZF1DWZyQUsU1vj4x,https://i.scdn.co/image/ab67706f000000034301f46d42394151f3f24a96,True
Tokyo Super Hits!,"日本のポップシーンを彩る最新ベスト50。毎週月曜日更新。Cover: <a href=""spotify:artist:0GZ65zwBwkkwGNJ3zagtTZ"">millennium parade</a>×<a href=""spotify:artist:1m9ZvxLFfX9avls54a0y40"">Belle</a>",https://open.spotify.com/playlist/37i9dQZF1DXafb0IuPwJyF,37i9dQZF1DXafb0IuPwJyF,https://i.scdn.co/image/ab67706f00000003aaa3fce3dc04042b2ffe5a78,True
群星報喜：屬雞歌手,雞年生的人謙虛謹慎、端莊尊貴，而且經常是眾人的注目焦點哦！看看有哪些歌手吧！Cover: 林俊傑 (JJ Lin),https://open.spotify.com/playlist/37i9dQZF1DX654l3fFiq56,37i9dQZF1DX654l3fFiq56,https://i.scdn.co/image/ab67706f00000003e3fbbd62f2a16d78ad4ff6b1,True
This Is: EXO,"All the megahits by the South Korean boy band are right here! Don't fight your feelings, EXO-Ls!",https://open.spotify.com/playlist/37i9dQZF1DX5JcPJgYjGcf,37i9dQZF1DX5JcPJgYjGcf,https://i.scdn.co/image/ab67706f000000035bde8d5596efdd03f31667fe,True
This Is Madonna,Listen to brand new music as it arrives and all the classics from the true blue Queen of Pop.,https://open.spotify.com/playlist/37i9dQZF1DWTQllLRMgY9S,37i9dQZF1DWTQllLRMgY9S,https://i.scdn.co/image/ab67706f00000003b03e0628c0bfb4b3b40f2e34,True
This Is Maroon 5,"From Songs About Jane to JORDI, find their latest releases here!",https://open.spotify.com/playlist/37i9dQZF1DX7KWRIlkUpsl,37i9dQZF1DX7KWRIlkUpsl,https://i.scdn.co/image/ab67706f00000003283997d725e0fdaa1ef91881,True
This Is: BIGBANG,"Meet G-Dragon, Taeyang, T.O.P, and Daesung—members of the acclaimed K-Pop phenom with their V.I.Ps",https://open.spotify.com/playlist/37i9dQZF1DWVw3oyaj4jsN,37i9dQZF1DWVw3oyaj4jsN,https://i.scdn.co/image/ab67706f000000032ba89150d1c4c0a34c9dc9c9,True
This Is: Bryan Adams,"With one of his biggest hits 'Summer of 69', he has contributed more than 30 years to the arts, particularly as a musician and also as an established photographer.",https://open.spotify.com/playlist/37i9dQZF1DWXRAIdXzR5R1,37i9dQZF1DWXRAIdXzR5R1,https://i.scdn.co/image/ab67706f000000033a38555ddab79b4b2274179d,True
Haunting Vocals,These beautifully-hypnotising vocalists are bound to make your evenings more chilling than ever.,https://open.spotify.com/playlist/37i9dQZF1DX6QDedCAYqRI,37i9dQZF1DX6QDedCAYqRI,https://i.scdn.co/image/ab67706f0000000337226bd182040156f5eba6f8,True
Sun Kissed,Summertime sadness everyday,https://open.spotify.com/playlist/37i9dQZF1DWYD2pxgooM7y,37i9dQZF1DWYD2pxgooM7y,https://i.scdn.co/image/ab67706f0000000378cf30063ee1ba6cbe6e9399,True
Indie Shuffle,Current indie tunes from Asia and around the world. Cover: Big Thief,https://open.spotify.com/playlist/37i9dQZF1DWVbu3wLXA48X,37i9dQZF1DWVbu3wLXA48X,https://i.scdn.co/image/ab67706f00000003787928b6dad471e0f358cf0e,True
K-Pop Daebak,Score all the hottest hits from your favourite hallyu star and check out your one true K-Pop playlist! #kdaebak Cover: THE BOYZ,https://open.spotify.com/playlist/37i9dQZF1DX9tPFwDMOaN1,37i9dQZF1DX9tPFwDMOaN1,https://i.scdn.co/image/ab67706f00000003675afadb10cfef45c7be268b,True
Korean OSTs,"Familiar hits that match your emotions while watching your favourite Korean movie or TV drama from Nevertheless, Hospital Playlist 2,  and more... (인기 있는 화제의 OST곡들을 즐겨보세요!) (커버: 알고있지만)",https://open.spotify.com/playlist/37i9dQZF1DX2ohL85TE8TI,37i9dQZF1DX2ohL85TE8TI,https://i.scdn.co/image/ab67706f00000003d5f0b1f7fdb0ffbe1270e64d,True
K-Hip-Hop +82,Representin' +82 Korean Hip-Hop's sickest rhymes and beats. (Cover: snzae(선재)),https://open.spotify.com/playlist/37i9dQZF1DWW46Vfs1oltB,37i9dQZF1DWW46Vfs1oltB,https://i.scdn.co/image/ab67706f00000003b32c490a697ee939df85c52d,True
K-Ballads: Summer Love,Listen to the current Korean ballads hits together with the changing of the seasons.,https://open.spotify.com/playlist/37i9dQZF1DX71SU2C3nX8z,37i9dQZF1DX71SU2C3nX8z,https://i.scdn.co/image/ab67706f00000003f8ed250130f85388f9e245bb,True
K-Pop Acoustic,Chillout to the coolest Korean acoustic tunes. (Cover: Kevin Oh(케빈 오)) (감미롭고 부드러운 한국 어쿠스틱 음악과 함께하세요.),https://open.spotify.com/playlist/37i9dQZF1DX1wdZM1FEz79,37i9dQZF1DX1wdZM1FEz79,https://i.scdn.co/image/ab67706f0000000366cea603f2f6fb2916819d31,True
WOR K  OUT,Workout to K-Pop? Count me in! (Cover: SOMI) (신나는 케이팝 댄스 음악과 함께 운동을 즐겨보세요!),https://open.spotify.com/playlist/37i9dQZF1DX3ZeFHRhhi7Y,37i9dQZF1DX3ZeFHRhhi7Y,https://i.scdn.co/image/ab67706f00000003dce09358b2892d450085f583,True
Morning K-Pop!,Everyday should be a happy day when you listen to this fun K-Pop playlist.,https://open.spotify.com/playlist/37i9dQZF1DX1uG5byNIgDA,37i9dQZF1DX1uG5byNIgDA,https://i.scdn.co/image/ab67706f00000003f3b6bb29b26d52b3ec5dc3b1,True
In The K-Indie,Let's fall into the K-인디 tracks from Korea's thriving indie scene. (Cover: JANNABI (잔나비)),https://open.spotify.com/playlist/37i9dQZF1DXdTb8AG95jne,37i9dQZF1DXdTb8AG95jne,https://i.scdn.co/image/ab67706f00000003d2630756fd0210d462e66801,True
Hallyu Boy Bands,"Is it your favorite oppa or dongsaeng? Cover: ONF (온앤오프) [당신의 최애 아이돌 보이 그룹은 어떤 그룹인가요?]
",https://open.spotify.com/playlist/37i9dQZF1DX1gjl24GAQC0,37i9dQZF1DX1gjl24GAQC0,https://i.scdn.co/image/ab67706f000000039e68fc4368be7f9f69ff37f9,True
K-Pop Commute,Tap your feet to the K-Pop beats on your way through the rush hour.,https://open.spotify.com/playlist/37i9dQZF1DX3sCx6B9EAOr,37i9dQZF1DX3sCx6B9EAOr,https://i.scdn.co/image/ab67706f00000003ded76d7490607a3e0ba66ce8,True
Women of K-Pop,"From sultry vocalists, sexy divas to cutesy girl-groups, the women of K-Pop are a formidable force to be reckoned with.",https://open.spotify.com/playlist/37i9dQZF1DX6Cy4Vr7Hu2y,37i9dQZF1DX6Cy4Vr7Hu2y,https://i.scdn.co/image/ab67706f0000000385512bc29a3bd88921d0babc,True
2020 MAMA,We have the winners of this year's Mnet Asian Music Awards!,https://open.spotify.com/playlist/37i9dQZF1DX4OyEPaWHBdk,37i9dQZF1DX4OyEPaWHBdk,https://i.scdn.co/image/ab67706f0000000301a97fb26479a72462c3c138,True
Workday K-Pop,Why so serious? Get through your workday with K-Pop. (내적댄스 유발 노동요와 함께 신나는 업무시간을 보내세요!),https://open.spotify.com/playlist/37i9dQZF1DX5eq3AONkaho,37i9dQZF1DX5eq3AONkaho,https://i.scdn.co/image/ab67706f000000035a82db3a35e8520796ec4153,True
Nolja!,Time to press play on these jaem jams from 2010 onwards!,https://open.spotify.com/playlist/37i9dQZF1DXdR77H5Z8MIM,37i9dQZF1DXdR77H5Z8MIM,https://i.scdn.co/image/ab67706f000000038c9e7f2a9098a8a7fcd6ee61,True
K-Power Vocals,These Korean powerhouses are known for their distinct vocals.  Cover: MAMAMOO,https://open.spotify.com/playlist/37i9dQZF1DX8eqay1FtdMm,37i9dQZF1DX8eqay1FtdMm,https://i.scdn.co/image/ab67706f000000037380efd6b3d78e06d1f484b3,True
Sing Along K-Pop,Fancy belting out your favourite Korean songs?,https://open.spotify.com/playlist/37i9dQZF1DWXaehqeJpkro,37i9dQZF1DWXaehqeJpkro,https://i.scdn.co/image/ab67706f000000037a9ee61779edd3adf52d18f1,True
Satang Mix,Max out your sugar content with these pure and aegyo tracks from our favorite ladies. Cover: SOMI,https://open.spotify.com/playlist/37i9dQZF1DWTTHy0vndijk,37i9dQZF1DWTTHy0vndijk,https://i.scdn.co/image/ab67706f0000000388a93906287085f6cc2afe64,True
Tropical K-Pop,Be cool with refreshing Tropical K-Pop dance music! (시원청량한 국내 댄스곡을 즐겨보세요!) (Cover: Hyolyn x Dasom),https://open.spotify.com/playlist/37i9dQZF1DX1lU51fgoMhF,37i9dQZF1DX1lU51fgoMhF,https://i.scdn.co/image/ab67706f000000035767323b8469588e82161c89,True
K-Pop X-Overs,Watch out for all the collaborations and cross-overs in the K-Pop world! Cover: BLACKPINK,https://open.spotify.com/playlist/37i9dQZF1DX4IDaXtVjL83,37i9dQZF1DX4IDaXtVjL83,https://i.scdn.co/image/ab67706f00000003bde081eaf188a537cefdc63e,True
Fresh Finds,"The best new music by independent artists. Updates every Wednesday. Cover: Andrea Chahayed, Artwork: Isu Kim",https://open.spotify.com/playlist/37i9dQZF1DWWjGdmeTyeJ6,37i9dQZF1DWWjGdmeTyeJ6,https://i.scdn.co/image/ab67706f0000000344066b024ff6d496815d8a5f,True
Fresh Finds: Basement,"Fresh dance and electronic music by independent artists every Wednesday. Cover: SWIM, Artwork: Rewina Beshue.",https://open.spotify.com/playlist/37i9dQZF1DX6bBjHfdRnza,37i9dQZF1DX6bBjHfdRnza,https://i.scdn.co/image/ab67706f000000038f7f5d1ce3161334985890f9,True
Fresh Finds: Experimental,The best new music from independent artists and labels. Updates every Wednesday. Cover: Rachika Nayar. Artwork: Thami Nabil ,https://open.spotify.com/playlist/37i9dQZF1DX8C585qnMYHP,37i9dQZF1DX8C585qnMYHP,https://i.scdn.co/image/ab67706f00000003375ae6c1fc201426ea705fab,True
Fresh Finds: Pop,"Fresh pop music by independent artists every Wednesday. Cover: Nabes, Artwork: Paola Saliby",https://open.spotify.com/playlist/37i9dQZF1DX3u9TSHqpdJC,37i9dQZF1DX3u9TSHqpdJC,https://i.scdn.co/image/ab67706f00000003ff35014e4c9dcec84dcb3596,True
Fresh Finds: Hip-Hop,Fresh hip hop music by independent artists and labels. Cover: AFN Peso; Artwork: Alfie Kungu,https://open.spotify.com/playlist/37i9dQZF1DWW4igXXl2Qkp,37i9dQZF1DWW4igXXl2Qkp,https://i.scdn.co/image/ab67706f000000036ba2e8eba6bd25555f95363c,True
Fresh Finds: Rock,Fresh rock from independent artists every Wednesday. Cover: Viji | Artwork: Jim Klok,https://open.spotify.com/playlist/37i9dQZF1DX78toxP7mOaJ,37i9dQZF1DX78toxP7mOaJ,https://i.scdn.co/image/ab67706f000000035c3d6c3537d6e41a95c65e9e,True
Ethereal,"""Dedicated to experimentalism with strong elements of pop and universal beauty"" - Grimes. Cover: Caroline Polachek",https://open.spotify.com/playlist/37i9dQZF1DXao0JEaClQq9,37i9dQZF1DXao0JEaClQq9,https://i.scdn.co/image/ab67706f000000038cfde3533d49892b335383fd,True
