names,id,url,mean_valence,med_valence,sd_valence,quant1_valence,quant3_valence,mean_danceability,med_danceability,sd_danceability,quant1_danceability,quant3_danceability,mean_energy,med_energy,sd_energy,quant1_energy,quant3_energy,mean_acousticness,med_acousticness,sd_acousticness,quant1_acousticness,quant3_acousticness,mean_speechiness,med_speechiness,sd_speechiness,quant1_speechiness,quant3_speechiness,mean_instrumentalness,med_instrumentalness,sd_instrumentalness,quant1_instrumentalness,quant3_instrumentalness
Father's Day Love,37i9dQZF1DWXakVTmpoTAP,https://open.spotify.com/playlist/37i9dQZF1DWXakVTmpoTAP,0.5346724137931035,0.511,0.26372602662685224,0.308,0.7775,0.593103448275862,0.624,0.14127957720516157,0.481,0.71275,0.5157931034482758,0.497,0.18124857009678577,0.405,0.579,0.40708586206896546,0.381,0.2799911277543873,0.182,0.59425,0.05398793103448276,0.0344,0.04352289608198863,0.029,0.074075,0.013176961724137933,8.2e-06,0.04116378506226491,0.0,0.0008345000000000001
Top 50 - Taiwan,37i9dQZEVXbMnZEatlMSiu,https://open.spotify.com/playlist/37i9dQZEVXbMnZEatlMSiu,0.5813333333333334,0.662,0.23845695452241478,0.3545,0.822,0.6427372549019607,0.624,0.144157495292918,0.52,0.762,0.684435294117647,0.741,0.19331342795208611,0.592,0.849,0.32333619607843134,0.281,0.3019622566836085,0.0826,0.5985,0.05715019607843137,0.0531,0.027758911280401703,0.0475,0.0557,0.00029892066666666663,4.78e-06,0.0006603993956069749,0.0,0.000745
Top 50 - Turkey,37i9dQZEVXbIVYVBNw9D5K,https://open.spotify.com/playlist/37i9dQZEVXbIVYVBNw9D5K,0.44037704918032794,0.391,0.2460873262302379,0.211,0.637,0.641409836065574,0.66,0.1775853200623276,0.442,0.779,0.6161475409836066,0.58,0.13413163137574644,0.538,0.733,0.3511149475409836,0.27,0.2684214419528263,0.133,0.717,0.10897704918032788,0.0894,0.08669018859025633,0.0451,0.149,0.01880221114754099,2.95e-05,0.10533337276265942,0.0,0.000255
Lost the Game? Drown Your Sorrows,5sFZ3M4gXeYScR9VJTyBh2,https://open.spotify.com/playlist/5sFZ3M4gXeYScR9VJTyBh2,0.57270625,0.622,0.2470032805353769,0.376,0.7927500000000001,0.731109375,0.714,0.12159457971256855,0.647,0.843,0.7916406249999999,0.806,0.11945409787033627,0.694,0.905,0.06872078125,0.01345,0.10454905571912601,0.00855,0.143,0.13674375,0.08660000000000001,0.1089375674921701,0.0391,0.269,0.0299775646875,0.0,0.12931676767477987,0.0,2.55e-05
text me back,37i9dQZF1DXcbAIldMQMIs,https://open.spotify.com/playlist/37i9dQZF1DXcbAIldMQMIs,0.4051732484076433,0.385,0.22637635539023246,0.196,0.524,0.6122165605095542,0.588,0.1275645295964791,0.561,0.689,0.503319108280255,0.488,0.19860350305924834,0.392,0.617,0.4434606878980893,0.505,0.31494891655210416,0.129,0.768,0.06830063694267514,0.0508,0.05345413022445732,0.0344,0.0759,0.08578657751592357,2.46e-05,0.22343200106439234,2.39e-06,0.00449
Modern Chill Rock,37i9dQZF1DX2UXfvEIZvDK,https://open.spotify.com/playlist/37i9dQZF1DX2UXfvEIZvDK,0.3203088050314465,0.298,0.19979088953762106,0.158,0.434,0.5108364779874213,0.526,0.10675524320647618,0.445,0.5700000000000001,0.5311006289308176,0.489,0.1857929020925083,0.427,0.714,0.28970250943396225,0.142,0.3189860830155937,0.0144,0.5225,0.034406289308176095,0.0295,0.014791657268582652,0.0271,0.035949999999999996,0.06665239867924529,0.000142,0.1571975567711651,0.0,0.0121
Grunge Forever,37i9dQZF1DX11ghcIxjcjE,https://open.spotify.com/playlist/37i9dQZF1DX11ghcIxjcjE,0.4689017391304348,0.481,0.2210029752846513,0.27749999999999997,0.595,0.40293043478260865,0.394,0.11535184328743649,0.3055,0.5,0.7740695652173915,0.828,0.1741261249753526,0.645,0.912,0.05891856495652174,0.00187,0.12845762285919468,3.9999999999999996e-05,0.0342,0.04589130434782608,0.0402,0.01919370586351111,0.031450000000000006,0.0558,0.08060314147826086,0.000295,0.18737388526930732,2.76e-05,0.00686
Punk Rock Workout,37i9dQZF1DX0BZrbvIqxCd,https://open.spotify.com/playlist/37i9dQZF1DX0BZrbvIqxCd,0.617788844621514,0.601,0.1987607185413148,0.478,0.7735000000000001,0.4690318725099601,0.459,0.11618512374688801,0.385,0.55,0.9088247011952192,0.935,0.06838714168182757,0.873,0.951,0.029074472111553784,0.00304,0.11051769707387074,0.00041,0.007385,0.08722470119521912,0.0638,0.05609047715441864,0.0526,0.112,0.014075301434262945,1.08e-06,0.07748174804520895,0.0,0.000116
Rock Your Body,37i9dQZF1DXbFRZSqP41al,https://open.spotify.com/playlist/37i9dQZF1DXbFRZSqP41al,0.5084593406593406,0.527,0.19039415558374165,0.35,0.637,0.47328571428571425,0.461,0.11643405281730163,0.398,0.569,0.8902747252747253,0.92,0.0916515619472418,0.872,0.951,0.009499603296703296,0.00119,0.02411690967627479,0.00022,0.00704,0.07852710622710622,0.0613,0.04739823461801204,0.0456,0.102,0.03670645194139194,0.000214,0.11615401631361427,1.91e-06,0.00671
Pure Pop Punk,37i9dQZF1DXasneILDRM7B,https://open.spotify.com/playlist/37i9dQZF1DXasneILDRM7B,0.5956432142857143,0.601,0.19248632597812257,0.462,0.74,0.4914285714285715,0.494,0.12012786752911105,0.4085,0.566,0.8906785714285714,0.9055,0.07319892549274457,0.849,0.943,0.013780786785714287,0.00272,0.03989768812425106,0.000324,0.0075475,0.07888321428571428,0.0638,0.04606322253075738,0.0482,0.0995,0.0012764601071428572,0.0,0.0109291894481595,0.0,1.78e-05
Sunrise Run,37i9dQZF1DXcq57wSefud5,https://open.spotify.com/playlist/37i9dQZF1DXcq57wSefud5,0.4515205479452056,0.417,0.20090504318576316,0.381,0.582,0.5094109589041096,0.517,0.07434656750958057,0.478,0.54,0.7616986301369862,0.769,0.1285851085351111,0.714,0.862,0.1638219178082192,0.109,0.17517728399203614,0.0206,0.289,0.04551780821917808,0.0351,0.02340013261160045,0.0336,0.0504,0.07714670547945204,0.00264,0.19714968123065071,3.19e-05,0.0102
California Rock State,37i9dQZF1DWTlgzqHpWg4m,https://open.spotify.com/playlist/37i9dQZF1DWTlgzqHpWg4m,0.5894251012145748,0.661,0.22382224240820225,0.454,0.741,0.5499878542510122,0.563,0.12455953230344705,0.4575,0.645,0.7661497975708501,0.805,0.15838536745527534,0.6745000000000001,0.886,0.09626049987854252,0.0267,0.14744174713315392,0.00574,0.183,0.05641174089068827,0.0395,0.05473952867720463,0.032,0.0533,0.02474138651821862,5.4e-05,0.0881584705455286,0.0,0.00251
anti pop,37i9dQZF1DWWqNV5cS50j6,https://open.spotify.com/playlist/37i9dQZF1DWWqNV5cS50j6,0.6050011363636364,0.6465000000000001,0.23617861032639118,0.4315,0.772,0.6698750000000001,0.6865,0.1206352736676697,0.584,0.74775,0.6702500000000001,0.684,0.14675785435911753,0.5752499999999999,0.76875,0.17686693181818183,0.14850000000000002,0.17428223280010044,0.022475,0.29774999999999996,0.16427499999999998,0.106,0.15536066770249643,0.050725,0.18,0.06125459670454545,9.05e-05,0.18187779896756284,0.0,0.0038399999999999997
Internet People,37i9dQZF1DX6OgmB2fwLGd,https://open.spotify.com/playlist/37i9dQZF1DX6OgmB2fwLGd,0.6045259459459459,0.611,0.26266697459052696,0.378,0.791,0.7827513513513515,0.808,0.12361582673932385,0.689,0.9,0.5942378378378378,0.573,0.13712287284100058,0.509,0.703,0.1893823135135135,0.115,0.2032070434332418,0.0344,0.38,0.2496237837837838,0.269,0.14673447061287254,0.123,0.319,0.018565368594594595,0.0,0.1183150047667248,0.0,8.06e-06
Summer Indie,37i9dQZF1DWVsh2vXzlKFb,https://open.spotify.com/playlist/37i9dQZF1DWVsh2vXzlKFb,0.6042296875,0.62,0.2139447201312966,0.42925,0.822,0.641,0.641,0.13193949890972384,0.56375,0.739,0.73491796875,0.754,0.14456386440443586,0.659,0.832,0.128286275,0.03435,0.19037222912350157,0.006445,0.13225,0.05879921874999999,0.0439,0.0543368585351204,0.0351,0.062475,0.06480434296875001,0.00021,0.17666108165963904,4.84e-06,0.0203
Singled Out,37i9dQZF1DX8f6LHxMjnzD,https://open.spotify.com/playlist/37i9dQZF1DX8f6LHxMjnzD,0.5614294871794873,0.557,0.2565121669045308,0.342,0.771,0.6596923076923077,0.674,0.11516785031812594,0.615,0.736,0.6870064102564103,0.747,0.18732612572195675,0.53125,0.861,0.18980688076923075,0.10515,0.2240316971697639,0.0467,0.23550000000000001,0.08468974358974359,0.0671,0.07612085143480488,0.042675000000000005,0.0955,0.0050341328846153855,0.0,0.016130699766338238,0.0,2.35e-05
RADAR US,37i9dQZF1DWY0DyDKedRYY,https://open.spotify.com/playlist/37i9dQZF1DWY0DyDKedRYY,0.6015121951219513,0.555,0.2872213717932281,0.358,0.949,0.7060304878048781,0.675,0.16791640572079322,0.5994999999999999,0.892,0.6041280487804878,0.573,0.19733995318371228,0.51875,0.7255,0.3101596135365854,0.315,0.3029312353782676,0.02215,0.38,0.1398817073170732,0.0656,0.12902362329762068,0.0402,0.288,0.08425440701219514,1.62e-06,0.20049273664860212,0.0,0.01435
Lorem,37i9dQZF1DXdwmD5Q7Gxah,https://open.spotify.com/playlist/37i9dQZF1DXdwmD5Q7Gxah,0.49739482200647256,0.472,0.25020875590503006,0.268,0.713,0.6007216828478964,0.615,0.14082546608642035,0.46,0.717,0.5402362459546926,0.524,0.20074885578142085,0.354,0.72,0.3977973527508091,0.287,0.32521141097987516,0.0943,0.699,0.05613430420711975,0.0394,0.05535000429308763,0.0328,0.0531,0.06661643275080907,0.000889,0.1840942128780359,4.78e-06,0.0108
Mega Hit Mix,37i9dQZF1DXbYM3nMM0oPk,https://open.spotify.com/playlist/37i9dQZF1DXbYM3nMM0oPk,0.5033552050473187,0.537,0.2164678711090164,0.3435,0.681,0.6517034700315458,0.695,0.12456223662742678,0.572,0.754,0.6409416403785488,0.69,0.183323559300111,0.503,0.771,0.26518604100946375,0.168,0.2870153131400425,0.0237,0.418,0.07608706624605678,0.05,0.07301305661269945,0.0347,0.0919,0.009408765362776026,0.0,0.06626297543613958,0.0,2.33e-05
Pop Rising,37i9dQZF1DWUa8ZRTfalHk,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk,0.6213131147540983,0.632,0.2446994376173544,0.444,0.825,0.7238852459016394,0.723,0.14686520727770866,0.634,0.845,0.6725786885245902,0.6655,0.15397345176104188,0.573,0.797,0.19243830000000003,0.0892,0.22022710099803833,0.036925,0.289,0.09870819672131147,0.062,0.07834502214103836,0.044975,0.134,0.008604781606557376,5.57e-06,0.054856386639029205,0.0,6.59e-05
Hot Rhythmic,37i9dQZF1DWYs83FtTMQFw,https://open.spotify.com/playlist/37i9dQZF1DWYs83FtTMQFw,0.5151510538641686,0.472,0.2653390127867239,0.324,0.74,0.7380749414519907,0.735,0.14486187043782567,0.66,0.833,0.6238454332552694,0.618,0.13106227060464137,0.563,0.681,0.19164446838407495,0.121,0.19077007088285272,0.0609,0.314,0.19044941451990632,0.169,0.1260878640229969,0.0768,0.2835,0.0026471649414519906,0.0,0.014450999243402736,0.0,1.71e-05
Mood Booster,37i9dQZF1DX3rxVfibe1L0,https://open.spotify.com/playlist/37i9dQZF1DX3rxVfibe1L0,0.626511961722488,0.632,0.20950970705125194,0.478,0.825,0.699140350877193,0.714,0.09831609101562339,0.647,0.761,0.7041913875598086,0.728,0.11663201623076072,0.636,0.797,0.191148341307815,0.121,0.2005460357835336,0.0299,0.298,0.06812647527910685,0.0475,0.05111129340874015,0.0401,0.08305,0.0007640208452950559,0.0,0.003234568817451086,0.0,0.000127
Hit Rewind,37i9dQZF1DX0s5kDXi1oC5,https://open.spotify.com/playlist/37i9dQZF1DX0s5kDXi1oC5,0.530115625,0.497,0.2583500840964841,0.331,0.756,0.6444124999999999,0.647,0.14822120623612117,0.545,0.748,0.636190625,0.637,0.19215824181211272,0.485,0.8025,0.24933870625000001,0.09745,0.2955136768052891,0.0272,0.474,0.07400484375000001,0.0431,0.07634520106797894,0.0338,0.0818,0.007957997359375,0.0,0.029469511759551648,0.0,8.15e-05
Daily Lift,37i9dQZF1DWU13kKnk03AP,https://open.spotify.com/playlist/37i9dQZF1DWU13kKnk03AP,0.6199762187871581,0.595,0.18442019026299097,0.483,0.758,0.7129524375743164,0.733,0.1131004404937686,0.607,0.789,0.7142437574316292,0.73,0.12780263350427018,0.626,0.816,0.15798927467300836,0.0995,0.1770151498838499,0.034,0.246,0.07751462544589773,0.056,0.055220957138302634,0.0444,0.0944,0.0014172915933412604,0.0,0.01221069772916667,0.0,2.79e-05
Chill Pop,37i9dQZF1DX0MLFaUdXnjA,https://open.spotify.com/playlist/37i9dQZF1DX0MLFaUdXnjA,0.4001509202453987,0.342,0.216904909578254,0.243,0.52975,0.5688558282208589,0.552,0.14965649101989817,0.44,0.689,0.4212082822085889,0.373,0.17714563610976258,0.317,0.512,0.5962106748466257,0.77,0.31062302684494014,0.28175,0.877,0.06230061349693252,0.04425,0.05953680490321934,0.0334,0.05815,0.010207139662576688,6.53e-06,0.057612253606168264,0.0,0.0003375
Fresh & Chill,37i9dQZF1DX5CdVP4rz81C,https://open.spotify.com/playlist/37i9dQZF1DX5CdVP4rz81C,0.4018929765886288,0.341,0.22059672409636955,0.262,0.518,0.5565050167224079,0.553,0.13852759692197159,0.44,0.663,0.45321772575250835,0.45,0.1757728479621255,0.317,0.553,0.5112026086956521,0.514,0.3159091385286655,0.211,0.848,0.07129063545150502,0.0464,0.09353155469728647,0.03665,0.06785,0.022697519063545155,4.78e-06,0.10294925746952555,0.0,7.1e-05
soda,37i9dQZF1DXaK0O81Xtkis,https://open.spotify.com/playlist/37i9dQZF1DXaK0O81Xtkis,0.6535178571428573,0.676,0.19150406800495529,0.52575,0.79,0.6587678571428571,0.65,0.10499152935403516,0.576,0.73925,0.7169880952380951,0.726,0.129305421668996,0.624,0.832,0.10448322499999999,0.0511,0.13642212597629924,0.0194,0.128,0.05440952380952381,0.0451,0.03058138104856864,0.0352,0.0607,0.0032878575595238096,1.33e-06,0.012463202493055882,0.0,6.72e-05
Party Hits,37i9dQZF1DXa2PvUpywmrr,https://open.spotify.com/playlist/37i9dQZF1DXa2PvUpywmrr,0.6106096537250787,0.632,0.21763763213036652,0.465,0.779,0.7456915005246589,0.754,0.10862811096953259,0.676,0.824,0.7318426023084994,0.738,0.1073244432751147,0.664,0.806,0.1251059055613851,0.0582,0.14634500919025026,0.0166,0.182,0.10048363064008395,0.0656,0.07760586537760072,0.0455,0.123,0.0035319411962224548,9.71e-06,0.014626534141135182,0.0,9.54e-05
sad hour,37i9dQZF1DWSqBruwoIXkA,https://open.spotify.com/playlist/37i9dQZF1DWSqBruwoIXkA,0.24687162162162163,0.223,0.1381193103111656,0.13,0.341,0.5095216216216216,0.5155000000000001,0.1221622530178773,0.412,0.5965,0.3912608108108108,0.382,0.13366731120981554,0.29675,0.485,0.6373135135135135,0.6585000000000001,0.242003324757293,0.518,0.839,0.05860513513513514,0.038,0.08269874902373124,0.0331,0.0528,0.009004329081081083,0.0,0.04749769843502209,0.0,2.04e-05
'fit check,37i9dQZF1DX1dvMSwf27JO,https://open.spotify.com/playlist/37i9dQZF1DX1dvMSwf27JO,0.5825937499999999,0.606,0.22631357470743693,0.407,0.767,0.6946770833333332,0.687,0.14869061979319734,0.59475,0.828,0.6656041666666667,0.652,0.16011386518812146,0.5525000000000001,0.786,0.15328116385416668,0.0593,0.17942709964285367,0.023149999999999997,0.22475,0.11820729166666666,0.0826,0.10831802578957546,0.045649999999999996,0.149,0.09576137557291665,0.00015900000000000002,0.23643140750807118,1.9925e-06,0.0039875
Hip-Hop Yoga,37i9dQZF1DX4FJyIpen2Yf,https://open.spotify.com/playlist/37i9dQZF1DX4FJyIpen2Yf,0.47706074766355144,0.49,0.19679472885847485,0.334,0.623,0.7206962616822429,0.715,0.13313298193151893,0.629,0.837,0.6241588785046729,0.625,0.1470256692182184,0.521,0.726,0.1296697570093458,0.0622,0.1596952049821412,0.0194,0.14975,0.19038364485981304,0.153,0.1298674472787887,0.0598,0.292,0.002560724392523365,0.0,0.012464279116039954,0.0,9.54e-05
Make Out Jams,37i9dQZF1DXbEm2sKzgoJ8,https://open.spotify.com/playlist/37i9dQZF1DXbEm2sKzgoJ8,0.39282392857142856,0.3365,0.2109316822733407,0.22725,0.51,0.6214035714285714,0.618,0.14263326657101735,0.522,0.734,0.469915,0.482,0.14434827379277315,0.353,0.565,0.4049892571428571,0.36,0.30671793132935465,0.117,0.669,0.08604071428571429,0.0531,0.07902449091492156,0.0381,0.11325,0.037053579571428574,4.78e-06,0.13372630736522442,0.0,0.00153
Austin Pops,15wD5DzfOIRx7QnJKDLtav,https://open.spotify.com/playlist/15wD5DzfOIRx7QnJKDLtav,0.46089305555555554,0.435,0.22903916900174728,0.28175,0.6425000000000001,0.6096111111111111,0.595,0.13106374704813434,0.52625,0.7195,0.6538472222222222,0.677,0.19013795286300902,0.5445,0.779,0.20712290416666668,0.104,0.2528684748508307,0.025474999999999998,0.277,0.08076111111111112,0.0565,0.07156591870349185,0.03735,0.094175,0.040222722083333336,0.000124,0.1296855458753126,0.0,0.0092875
This Is Frank Sinatra,37i9dQZF1DX4H3NUOwVLXj,https://open.spotify.com/playlist/37i9dQZF1DX4H3NUOwVLXj,0.41694305555555555,0.493,0.20665367015302483,0.22725,0.5715,0.41080277777777785,0.398,0.16125534119091314,0.259,0.574,0.25867083333333335,0.2605,0.1130172508800266,0.15025,0.338,0.6960277777777777,0.736,0.19112520578916306,0.5175000000000001,0.862,0.04312777777777778,0.036000000000000004,0.036728076615766096,0.03335,0.042,0.006460886944444445,0.0,0.03565842631868179,0.0,8.925e-06
This Is A$AP Mob,37i9dQZF1DWXmxXDRgAKVq,https://open.spotify.com/playlist/37i9dQZF1DWXmxXDRgAKVq,0.4302415094339623,0.433,0.2267816294910169,0.287,0.597,0.7787169811320754,0.791,0.09390305503314218,0.721,0.854,0.6255094339622642,0.624,0.12097514408427834,0.537,0.733,0.12898849056603773,0.067,0.1348368878910342,0.0493,0.181,0.20518867924528297,0.222,0.10280453009394792,0.106,0.284,0.01397022528301887,0.0,0.038469614656333716,0.0,2.41e-05
This Is Kendrick Lamar,37i9dQZF1DX5EkyRFIV92g,https://open.spotify.com/playlist/37i9dQZF1DX5EkyRFIV92g,0.4994621848739497,0.491,0.1851127823840524,0.3955,0.647,0.7134705882352942,0.716,0.12978599226663137,0.6125,0.8,0.6421008403361347,0.633,0.12470027761226511,0.5734999999999999,0.7275,0.21149115126050416,0.157,0.22799846561740755,0.0239,0.319,0.2437882352941176,0.269,0.14236198203247716,0.102,0.344,0.00022836857142857143,0.0,0.0011787623016172705,0.0,3.19e-05
Austin After Dark,50l7KMPuO1jMnpofYHCwV1,https://open.spotify.com/playlist/50l7KMPuO1jMnpofYHCwV1,0.45672631578947365,0.442,0.20532486587141066,0.28,0.585,0.5866491228070176,0.576,0.1219469280389849,0.532,0.649,0.6714035087719298,0.727,0.21390792909643586,0.553,0.848,0.20475483368421055,0.0518,0.29615796456854565,0.0027,0.247,0.10577368421052634,0.0575,0.10625489320886389,0.0361,0.134,0.06236130701754387,0.000157,0.171031356996995,4.25e-06,0.0012
Spring Loaded,37i9dQZF1DWTLlRxFAxbpj,https://open.spotify.com/playlist/37i9dQZF1DWTLlRxFAxbpj,0.5820144927536232,0.632,0.19896388497828754,0.472,0.776,0.6001376811594202,0.532,0.1655175996564824,0.466,0.716,0.8280724637681159,0.8505,0.11857343270838752,0.713,0.908,0.0730299231884058,0.029249999999999998,0.08698742493354145,0.0042525,0.085,0.17105942028985507,0.171,0.11705851655249909,0.0491,0.275,0.007137840869565219,1.32e-06,0.06919926810638645,0.0,0.000214
This Is Silverchair,37i9dQZF1DX9DuoVJ0dR3g,https://open.spotify.com/playlist/37i9dQZF1DX9DuoVJ0dR3g,0.3899377358490567,0.396,0.17535198034285113,0.246,0.463,0.35362264150943395,0.337,0.12115013356211793,0.269,0.463,0.7539622641509433,0.758,0.13279509407413984,0.655,0.856,0.02769709245283019,0.00684,0.055534993173960726,0.000388,0.0286,0.04801698113207547,0.0396,0.022695041273447455,0.0316,0.0609,0.05107391698113207,0.000132,0.15815831878819211,1.74e-05,0.00394
70s Rock Anthems,37i9dQZF1DWWwzidNQX6jx,https://open.spotify.com/playlist/37i9dQZF1DWWwzidNQX6jx,0.5774110476190476,0.606,0.2361162950780427,0.387,0.789,0.5326609523809523,0.547,0.13250310128535212,0.443,0.601,0.6630201904761904,0.696,0.20252707087916655,0.492,0.824,0.21628206190476193,0.123,0.23480306994413902,0.0228,0.365,0.06078647619047619,0.0394,0.06104860649454238,0.0301,0.0582,0.04780353550476191,0.000494,0.12824176712790464,7.62e-06,0.0096
60s Rock Anthems,37i9dQZF1DWWzBc3TOlaAV,https://open.spotify.com/playlist/37i9dQZF1DWWzBc3TOlaAV,0.6475855513307984,0.639,0.2171582409730292,0.489,0.822,0.5182167300380228,0.508,0.12060332819815812,0.438,0.595,0.6328627376425856,0.651,0.19513196860356496,0.544,0.774,0.34431485171102666,0.352,0.2657036388385285,0.102,0.5545,0.061498479087452484,0.0374,0.0780270455996268,0.0321,0.054400000000000004,0.05905483912547529,5.69e-05,0.15927192974631535,0.0,0.00814
Classic Oldies,37i9dQZF1DX56bqlsMxJYR,https://open.spotify.com/playlist/37i9dQZF1DX56bqlsMxJYR,0.6480652173913043,0.6465000000000001,0.22422186408013944,0.503,0.855,0.5625714285714286,0.573,0.12212164989991256,0.49975,0.64875,0.4787459627329193,0.513,0.21124254548038582,0.306,0.647,0.5236003105590062,0.566,0.2728215136064376,0.291,0.757,0.04517857142857143,0.0353,0.02928542651307156,0.030950000000000002,0.0459,0.014301359875776395,0.0,0.09589267377378398,0.0,2.53e-05
Yacht Rock,37i9dQZF1DXb3m918yXHxA,https://open.spotify.com/playlist/37i9dQZF1DXb3m918yXHxA,0.7346903553299491,0.755,0.17067824054126188,0.706,0.826,0.6607563451776649,0.671,0.11449076035638109,0.575,0.73,0.5651573604060913,0.527,0.16704970117418574,0.409,0.67,0.28135868020304566,0.258,0.1699968881746533,0.149,0.357,0.04184619289340102,0.0345,0.01694648082856162,0.0318,0.0465,0.011063366243654824,8.01e-05,0.03400765297546587,2.87e-06,0.00241
80s Rock Anthems,37i9dQZF1DX1spT6G94GFC,https://open.spotify.com/playlist/37i9dQZF1DX1spT6G94GFC,0.6443260340632603,0.678,0.21644529704582952,0.487,0.795,0.5414939172749392,0.532,0.13367057007574115,0.465,0.631,0.7987834549878344,0.835,0.1666676825558025,0.716,0.931,0.11899460574209246,0.048,0.1515962194371792,0.011,0.171,0.055649391727493926,0.047,0.032310776249174576,0.0343,0.061,0.035589050973236,0.000214,0.10674604508497937,2.25e-06,0.00572
Fierce Femmes,37i9dQZF1DX5kjCvsC5isB,https://open.spotify.com/playlist/37i9dQZF1DX5kjCvsC5isB,0.460843537414966,0.455,0.17368585642373868,0.3545,0.5654999999999999,0.5131836734693879,0.518,0.12638606978511618,0.447,0.583,0.8068775510204081,0.83,0.12434408171270203,0.7555000000000001,0.896,0.026260036734693876,0.0021,0.06582074262571458,0.000372,0.0129,0.0709312925170068,0.0605,0.04556011353781102,0.04165,0.0888,0.061142310476190474,7.55e-05,0.1802106553547185,6.85e-07,0.00636
